radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.112253	0.112251	-0.776914	-0.254780	0.000838	0.000764	0.035232	-0.495971
0.112273	0.112271	-0.776809	-0.255364	0.000838	0.000764	0.035231	-0.496140
0.112294	0.112292	-0.777014	-0.255253	0.000838	0.000764	0.035230	-0.496321
0.112317	0.112315	-0.777010	-0.255545	0.000838	0.000764	0.035230	-0.496516
0.112342	0.112340	-0.777009	-0.255898	0.000838	0.000764	0.035229	-0.496727
0.112369	0.112367	-0.777313	-0.255908	0.000837	0.000764	0.035228	-0.496953
0.112398	0.112396	-0.777310	-0.256323	0.000837	0.000764	0.035227	-0.497197
0.112429	0.112427	-0.777300	-0.257153	0.000837	0.000764	0.035226	-0.497460
0.112463	0.112461	-0.777186	-0.257104	0.000837	0.000764	0.035225	-0.497744
0.112499	0.112497	-0.777388	-0.257923	0.000837	0.000763	0.035224	-0.498049
0.112538	0.112536	-0.777384	-0.257557	0.000837	0.000763	0.035223	-0.498377
0.112580	0.112578	-0.777481	-0.258867	0.000836	0.000763	0.035222	-0.498731
0.112626	0.112623	-0.777704	-0.259237	0.000836	0.000763	0.035221	-0.499112
0.112675	0.112672	-0.777904	-0.259527	0.000836	0.000763	0.035219	-0.499523
0.112728	0.112725	-0.778208	-0.259903	0.000836	0.000762	0.035218	-0.499965
0.112785	0.112782	-0.778308	-0.260447	0.000835	0.000762	0.035216	-0.500441
0.112846	0.112844	-0.778405	-0.261272	0.000835	0.000762	0.035214	-0.500954
0.112912	0.112910	-0.778814	-0.262564	0.000835	0.000761	0.035212	-0.501506
0.112984	0.112982	-0.778811	-0.263237	0.000834	0.000761	0.035210	-0.502100
0.113061	0.113059	-0.778909	-0.264445	0.000834	0.000760	0.035207	-0.502740
0.113144	0.113142	-0.779215	-0.264932	0.000833	0.000760	0.035204	-0.503430
0.113234	0.113231	-0.779402	-0.266103	0.000832	0.000759	0.035202	-0.504172
0.113330	0.113328	-0.779704	-0.266869	0.000832	0.000759	0.035198	-0.504971
0.113435	0.113432	-0.780025	-0.268466	0.000831	0.000758	0.035195	-0.505831
0.113547	0.113545	-0.780228	-0.269829	0.000830	0.000757	0.035191	-0.506757
0.113668	0.113666	-0.780414	-0.270817	0.000829	0.000756	0.035187	-0.507754
0.113799	0.113797	-0.780739	-0.272736	0.000828	0.000755	0.035182	-0.508828
0.113940	0.113938	-0.781044	-0.274087	0.000826	0.000754	0.035177	-0.509983
0.114092	0.114090	-0.781247	-0.276027	0.000825	0.000753	0.035172	-0.511227
0.114256	0.114254	-0.781448	-0.277898	0.000823	0.000751	0.035166	-0.512566
0.114433	0.114431	-0.781643	-0.275523	0.000821	0.000749	0.035159	-0.514008
0.114623	0.114621	-0.782276	-0.276997	0.000819	0.000747	0.035152	-0.515560
0.114829	0.114827	-0.782998	-0.278667	0.000816	0.000745	0.035143	-0.517232
0.115051	0.115049	-0.784146	-0.281180	0.000813	0.000743	0.035134	-0.519032
0.115290	0.115288	-0.784664	-0.289519	0.000810	0.000740	0.035124	-0.520969
0.115547	0.115545	-0.785817	-0.292182	0.000806	0.000737	0.035113	-0.523053
0.115825	0.115823	-0.786554	-0.295522	0.000802	0.000733	0.035101	-0.525294
0.116125	0.116123	-0.787184	-0.299224	0.000797	0.000729	0.035087	-0.527705
0.116448	0.116446	-0.787505	-0.303625	0.000791	0.000724	0.035072	-0.530299
0.116797	0.116795	-0.788037	-0.308245	0.000785	0.000719	0.035056	-0.533094
0.117173	0.117171	-0.789204	-0.308203	0.000778	0.000713	0.035037	-0.536106
0.117549	0.117547	-0.791002	-0.313908	0.000771	0.000708	0.035017	-0.539120
0.117924	0.117923	-0.791877	-0.323877	0.000764	0.000702	0.034996	-0.542136
0.118300	0.118298	-0.793787	-0.328859	0.000758	0.000697	0.034975	-0.545154
0.118676	0.118674	-0.794974	-0.333806	0.000752	0.000692	0.034953	-0.548173
0.119052	0.119050	-0.796192	-0.339459	0.000746	0.000687	0.034930	-0.551195
0.119427	0.119426	-0.797299	-0.344357	0.000740	0.000683	0.034906	-0.554219
0.119803	0.119801	-0.799152	-0.350246	0.000735	0.000678	0.034882	-0.557245
0.120179	0.120177	-0.800583	-0.356012	0.000729	0.000674	0.034856	-0.560274
0.120554	0.120553	-0.801925	-0.361881	0.000724	0.000670	0.034830	-0.563304
0.120930	0.120928	-0.802883	-0.366975	0.000719	0.000666	0.034803	-0.566336
0.121305	0.121304	-0.804034	-0.372354	0.000715	0.000662	0.034775	-0.569371
0.121681	0.121679	-0.805411	-0.378495	0.000710	0.000659	0.034747	-0.572407
0.122056	0.122055	-0.806881	-0.383556	0.000706	0.000655	0.034717	-0.575446
0.122432	0.122430	-0.808354	-0.389521	0.000701	0.000652	0.034687	-0.578487
0.122807	0.122806	-0.809746	-0.394928	0.000697	0.000649	0.034656	-0.581530
0.123183	0.123181	-0.811045	-0.400159	0.000693	0.000646	0.034624	-0.584575
0.123558	0.123557	-0.812088	-0.405527	0.000690	0.000643	0.034591	-0.587622
0.123934	0.123932	-0.813676	-0.410321	0.000686	0.000641	0.034558	-0.590670
0.124309	0.124308	-0.815232	-0.415471	0.000683	0.000638	0.034524	-0.593720
0.124684	0.124683	-0.816365	-0.420047	0.000679	0.000636	0.034489	-0.596772
0.125060	0.125058	-0.818087	-0.424330	0.000676	0.000634	0.034453	-0.599826
0.125435	0.125433	-0.819432	-0.428336	0.000673	0.000631	0.034416	-0.602883
0.125810	0.125809	-0.820577	-0.432588	0.000671	0.000629	0.034379	-0.605939
0.126185	0.126184	-0.821653	-0.436674	0.000668	0.000628	0.034341	-0.608992
0.126560	0.126559	-0.823294	-0.440324	0.000665	0.000626	0.034302	-0.612042
0.126936	0.126934	-0.824500	-0.444242	0.000663	0.000624	0.034263	-0.615090
0.127311	0.127310	-0.825763	-0.448221	0.000660	0.000622	0.034223	-0.618136
0.127686	0.127685	-0.827065	-0.452355	0.000658	0.000621	0.034182	-0.621179
0.128061	0.128060	-0.829070	-0.456790	0.000655	0.000619	0.034141	-0.624220
0.128436	0.128435	-0.830221	-0.460974	0.000653	0.000618	0.034099	-0.627259
0.128812	0.128810	-0.832095	-0.465161	0.000651	0.000616	0.034056	-0.630296
0.129187	0.129186	-0.833126	-0.469020	0.000649	0.000615	0.034013	-0.633332
0.129562	0.129561	-0.834458	-0.474006	0.000647	0.000613	0.033969	-0.636365
0.129937	0.129936	-0.836122	-0.477967	0.000645	0.000612	0.033925	-0.639397
0.130312	0.130311	-0.837757	-0.482557	0.000643	0.000611	0.033879	-0.642427
0.130687	0.130686	-0.839207	-0.487075	0.000641	0.000610	0.033834	-0.645456
0.131062	0.131061	-0.840645	-0.491916	0.000639	0.000609	0.033787	-0.648483
0.131438	0.131437	-0.842438	-0.495793	0.000637	0.000608	0.033740	-0.651509
0.131813	0.131812	-0.843759	-0.500323	0.000636	0.000607	0.033692	-0.654532
0.132188	0.132187	-0.845076	-0.503827	0.000634	0.000606	0.033644	-0.657550
0.132563	0.132562	-0.846007	-0.507682	0.000633	0.000605	0.033595	-0.660565
0.132938	0.132937	-0.847247	-0.511524	0.000631	0.000604	0.033546	-0.663576
0.133313	0.133312	-0.848404	-0.514501	0.000630	0.000604	0.033496	-0.666583
0.133688	0.133687	-0.849991	-0.518495	0.000629	0.000603	0.033445	-0.669587
0.134063	0.134062	-0.851046	-0.522858	0.000628	0.000602	0.033394	-0.672586
0.134438	0.134438	-0.852527	-0.526923	0.000627	0.000602	0.033343	-0.675581
0.134813	0.134813	-0.853972	-0.531138	0.000625	0.000601	0.033291	-0.678569
0.135188	0.135188	-0.856020	-0.535224	0.000624	0.000601	0.033239	-0.681549
0.135564	0.135563	-0.857144	-0.539648	0.000623	0.000600	0.033186	-0.684522
0.135939	0.135938	-0.858568	-0.543378	0.000622	0.000600	0.033133	-0.687487
0.136314	0.136313	-0.859913	-0.546849	0.000622	0.000599	0.033080	-0.690446
0.136689	0.136688	-0.861173	-0.551216	0.000621	0.000599	0.033026	-0.693397
0.137064	0.137063	-0.862818	-0.554569	0.000620	0.000599	0.032972	-0.696341
0.137439	0.137438	-0.864223	-0.558857	0.000619	0.000598	0.032917	-0.699279
0.137813	0.137813	-0.865768	-0.562168	0.000619	0.000598	0.032862	-0.702209
0.138188	0.138188	-0.867216	-0.565346	0.000618	0.000598	0.032807	-0.705131
0.138563	0.138563	-0.868183	-0.568795	0.000618	0.000598	0.032751	-0.708046
0.138938	0.138938	-0.868964	-0.572295	0.000617	0.000598	0.032695	-0.710955
0.139313	0.139313	-0.869768	-0.575400	0.000617	0.000597	0.032639	-0.713856
0.139688	0.139688	-0.870297	-0.579547	0.000616	0.000597	0.032582	-0.716750
0.140063	0.140063	-0.871383	-0.582914	0.000616	0.000597	0.032525	-0.719637
0.140438	0.140437	-0.873133	-0.586767	0.000616	0.000597	0.032468	-0.722515
0.140813	0.140812	-0.874712	-0.590325	0.000615	0.000597	0.032410	-0.725383
0.141188	0.141187	-0.875713	-0.594786	0.000615	0.000597	0.032353	-0.728240
0.141562	0.141562	-0.877049	-0.597862	0.000615	0.000597	0.032295	-0.731086
0.141937	0.141937	-0.878896	-0.602805	0.000615	0.000597	0.032237	-0.733922
0.142312	0.142312	-0.880238	-0.605580	0.000614	0.000597	0.032178	-0.736748
0.142687	0.142687	-0.881622	-0.609580	0.000614	0.000597	0.032120	-0.739563
0.143062	0.143061	-0.882978	-0.613343	0.000614	0.000597	0.032061	-0.742368
0.143436	0.143436	-0.884324	-0.616001	0.000614	0.000597	0.032002	-0.745162
0.143811	0.143811	-0.885589	-0.619891	0.000614	0.000597	0.031943	-0.747945
0.144186	0.144186	-0.886502	-0.622964	0.000613	0.000597	0.031884	-0.750716
0.144561	0.144560	-0.887326	-0.626344	0.000613	0.000598	0.031825	-0.753476
0.144935	0.144935	-0.888954	-0.629250	0.000613	0.000598	0.031765	-0.756224
0.145310	0.145310	-0.889779	-0.631751	0.000613	0.000598	0.031706	-0.758962
0.145685	0.145684	-0.890781	-0.635062	0.000613	0.000598	0.031646	-0.761687
0.146059	0.146059	-0.892212	-0.638050	0.000613	0.000598	0.031586	-0.764402
0.146434	0.146434	-0.893630	-0.641085	0.000613	0.000598	0.031526	-0.767105
0.146809	0.146808	-0.894968	-0.645243	0.000613	0.000598	0.031467	-0.769795
0.147183	0.147183	-0.896354	-0.648454	0.000613	0.000598	0.031407	-0.772473
0.147558	0.147558	-0.897789	-0.651887	0.000613	0.000598	0.031347	-0.775140
0.147933	0.147932	-0.899207	-0.654872	0.000613	0.000598	0.031286	-0.777794
0.148307	0.148307	-0.900607	-0.657472	0.000613	0.000599	0.031226	-0.780436
0.148682	0.148682	-0.901547	-0.660821	0.000612	0.000599	0.031166	-0.783066
0.149056	0.149056	-0.902768	-0.663803	0.000612	0.000599	0.031106	-0.785685
0.149431	0.149431	-0.904667	-0.667097	0.000612	0.000599	0.031045	-0.788291
0.149805	0.149805	-0.905632	-0.670583	0.000612	0.000599	0.030985	-0.790884
0.150180	0.150180	-0.907069	-0.672965	0.000612	0.000599	0.030925	-0.793464
0.150554	0.150554	-0.908071	-0.676515	0.000612	0.000599	0.030864	-0.796032
0.150929	0.150929	-0.909498	-0.679021	0.000612	0.000599	0.030804	-0.798587
0.151303	0.151303	-0.910623	-0.682455	0.000612	0.000599	0.030744	-0.801129
0.151678	0.151678	-0.911661	-0.684435	0.000612	0.000599	0.030683	-0.803658
0.152052	0.152052	-0.913031	-0.688209	0.000612	0.000599	0.030623	-0.806176
0.152427	0.152427	-0.914151	-0.691062	0.000612	0.000600	0.030563	-0.808680
0.152801	0.152801	-0.915325	-0.693405	0.000612	0.000600	0.030503	-0.811173
0.153175	0.153175	-0.916187	-0.697325	0.000612	0.000600	0.030442	-0.813653
0.153550	0.153550	-0.917428	-0.700231	0.000612	0.000600	0.030382	-0.816121
0.153924	0.153924	-0.918365	-0.702975	0.000612	0.000600	0.030322	-0.818576
0.154299	0.154299	-0.919684	-0.706323	0.000612	0.000600	0.030262	-0.821019
0.154673	0.154673	-0.921159	-0.709670	0.000612	0.000600	0.030202	-0.823450
0.155047	0.155047	-0.922648	-0.712277	0.000612	0.000600	0.030141	-0.825869
0.155422	0.155422	-0.923627	-0.715039	0.000612	0.000600	0.030081	-0.828275
0.155796	0.155796	-0.924712	-0.717751	0.000612	0.000600	0.030021	-0.830668
0.156170	0.156170	-0.925950	-0.720468	0.000612	0.000600	0.029962	-0.833048
0.156544	0.156545	-0.926958	-0.723825	0.000611	0.000601	0.029902	-0.835416
0.156919	0.156919	-0.928360	-0.726446	0.000611	0.000601	0.029842	-0.837771
0.157293	0.157293	-0.929772	-0.728878	0.000611	0.000601	0.029782	-0.840113
0.157667	0.157668	-0.930758	-0.731227	0.000611	0.000601	0.029723	-0.842443
0.158042	0.158042	-0.932388	-0.733919	0.000611	0.000601	0.029663	-0.844761
0.158416	0.158416	-0.933445	-0.735988	0.000611	0.000601	0.029604	-0.847066
0.158790	0.158790	-0.935152	-0.738979	0.000611	0.000601	0.029544	-0.849361
0.159164	0.159164	-0.936138	-0.741708	0.000611	0.000601	0.029485	-0.851644
0.159538	0.159539	-0.937537	-0.744117	0.000611	0.000601	0.029426	-0.853916
0.159913	0.159913	-0.938790	-0.747216	0.000611	0.000601	0.029367	-0.856177
0.160287	0.160287	-0.940109	-0.749608	0.000611	0.000601	0.029308	-0.858427
0.160661	0.160661	-0.941683	-0.752713	0.000611	0.000601	0.029249	-0.860666
0.161035	0.161035	-0.943272	-0.755670	0.000611	0.000601	0.029190	-0.862893
0.161409	0.161410	-0.944460	-0.758792	0.000611	0.000601	0.029131	-0.865108
0.161783	0.161784	-0.946557	-0.761928	0.000610	0.000601	0.029072	-0.867312
0.162157	0.162158	-0.948008	-0.764652	0.000610	0.000602	0.029013	-0.869504
0.162531	0.162532	-0.949199	-0.767600	0.000610	0.000602	0.028955	-0.871685
0.162906	0.162906	-0.950757	-0.770339	0.000610	0.000602	0.028896	-0.873853
0.163280	0.163280	-0.952145	-0.772670	0.000610	0.000602	0.028838	-0.876010
0.163654	0.163654	-0.953427	-0.775472	0.000610	0.000602	0.028780	-0.878155
0.164028	0.164028	-0.954624	-0.777630	0.000610	0.000602	0.028722	-0.880283
0.164402	0.164402	-0.955553	-0.779997	0.000610	0.000602	0.028664	-0.882397
0.164776	0.164776	-0.956349	-0.781062	0.000610	0.000602	0.028607	-0.884495
0.165123	0.165123	-0.957194	-0.781466	0.000610	0.000602	0.028554	-0.886428
0.165444	0.165445	-0.957036	-0.782539	0.000610	0.000602	0.028504	-0.888215
0.165743	0.165743	-0.964965	-0.784510	0.000610	0.000602	0.028458	-0.889883
0.166019	0.166020	-0.961842	-0.789789	0.000610	0.000603	0.028415	-0.891442
0.166276	0.166276	-0.965779	-0.793092	0.000610	0.000603	0.028374	-0.892897
0.166514	0.166514	-0.970805	-0.798494	0.000610	0.000603	0.028336	-0.894256
0.166734	0.166735	-0.977325	-0.805180	0.000610	0.000603	0.028300	-0.895525
0.166939	0.166939	-0.987161	-0.809272	0.000610	0.000603	0.028267	-0.896709
0.167128	0.167129	-0.997561	-0.806078	0.000610	0.000603	0.028236	-0.897792
0.167304	0.167305	-1.013128	-0.798658	0.000610	0.000603	0.028207	-0.898782
0.167467	0.167468	-1.027634	-0.788882	0.000610	0.000603	0.028181	-0.899689
0.167618	0.167619	-1.097657	-0.774918	0.000610	0.000603	0.028158	-0.900522
0.167758	0.167759	-1.062059	-0.758743	0.000610	0.000602	0.028135	-0.901284
0.167888	0.167889	-1.079564	-0.741733	0.000610	0.000602	0.028115	-0.901971
0.168009	0.168009	-1.090971	-0.728342	0.000610	0.000602	0.028097	-0.902600
0.168121	0.168121	-1.100637	-0.716484	0.000610	0.000603	0.028080	-0.903185
0.168224	0.168225	-1.105909	-0.709197	0.000611	0.000603	0.028065	-0.903729
0.168321	0.168321	-1.110010	-0.702524	0.000611	0.000603	0.028050	-0.904233
0.168410	0.168410	-1.112193	-0.699480	0.000611	0.000603	0.028037	-0.904703
0.168493	0.168493	-1.112936	-0.697450	0.000611	0.000603	0.028025	-0.905138
0.168569	0.168570	-1.112579	-0.697296	0.000611	0.000603	0.028013	-0.905543
0.168640	0.168641	-1.111502	-0.698045	0.000610	0.000603	0.028003	-0.905922
0.168706	0.168707	-1.110412	-0.700283	0.000610	0.000603	0.027993	-0.906277
0.168768	0.168768	-1.109686	-0.702190	0.000610	0.000603	0.027983	-0.906608
0.168824	0.168825	-1.109323	-0.702492	0.000610	0.000603	0.027975	-0.906914
0.168877	0.168877	-1.109143	-0.704321	0.000610	0.000603	0.027967	-0.907198
0.168926	0.168926	-1.107694	-0.703889	0.000610	0.000603	0.027959	-0.907461
0.168971	0.168971	-1.107878	-0.704126	0.000610	0.000603	0.027952	-0.907705
0.169013	0.169013	-1.107880	-0.705856	0.000610	0.000603	0.027946	-0.907931
0.169052	0.169052	-1.107332	-0.705920	0.000610	0.000603	0.027940	-0.908141
0.169088	0.169088	-1.107883	-0.707088	0.000610	0.000603	0.027935	-0.908336
0.169121	0.169122	-1.107516	-0.707088	0.000610	0.000603	0.027930	-0.908516
0.169152	0.169153	-1.107517	-0.706836	0.000610	0.000603	0.027925	-0.908684
0.169181	0.169182	-1.107701	-0.708071	0.000610	0.000603	0.027920	-0.908839
0.169208	0.169208	-1.107702	-0.707946	0.000610	0.000603	0.027916	-0.908983
0.169233	0.169233	-1.107886	-0.707394	0.000610	0.000603	0.027913	-0.909116
0.169256	0.169256	-1.107517	-0.707628	0.000610	0.000603	0.027909	-0.909240
0.169277	0.169277	-1.107701	-0.708068	0.000610	0.000603	0.027906	-0.909355
0.169297	0.169297	-1.108432	-0.708319	0.000610	0.000603	0.027903	-0.909462
0.169315	0.169315	-1.108248	-0.708380	0.000610	0.000603	0.027900	-0.909561
0.169332	0.169332	-1.108431	-0.708442	0.000610	0.000603	0.027897	-0.909653
0.169348	0.169348	-1.108616	-0.708319	0.000610	0.000603	0.027895	-0.909738
0.169362	0.169363	-1.108612	-0.708565	0.000610	0.000603	0.027893	-0.909817
0.169376	0.169376	-1.107698	-0.708626	0.000610	0.000603	0.027891	-0.909890
0.169388	0.169389	-1.108430	-0.708195	0.000610	0.000603	0.027889	-0.909958
0.169400	0.169400	-1.108614	-0.708441	0.000610	0.000603	0.027887	-0.910021
0.169411	0.169411	-1.108430	-0.708012	0.000610	0.000603	0.027885	-0.910080
0.169421	0.169421	-1.108612	-0.709298	0.000610	0.000603	0.027884	-0.910134
0.169430	0.169430	-1.109161	-0.708257	0.000610	0.000603	0.027882	-0.910184
0.169439	0.169439	-1.109161	-0.709479	0.000610	0.000603	0.027881	-0.910231
0.169447	0.169447	-1.109161	-0.709479	0.000610	0.000603	0.027880	-0.910274
0.169454	0.169454	-1.108795	-0.708259	0.000610	0.000603	0.027879	-0.910315
0.169461	0.169461	-1.109161	-0.708503	0.000610	0.000603	0.027878	-0.910352
0.169467	0.169468	-1.109343	-0.709180	0.000610	0.000603	0.027877	-0.910387
0.169473	0.169474	-1.109161	-0.709731	0.000610	0.000603	0.027876	-0.910419
0.169479	0.169479	-1.109527	-0.709423	0.000610	0.000603	0.027875	-0.910449
0.169484	0.169484	-1.109161	-0.710160	0.000610	0.000603	0.027874	-0.910476
0.169488	0.169489	-1.109527	-0.709609	0.000610	0.000603	0.027873	-0.910502
0.169493	0.169493	-1.109159	-0.709305	0.000610	0.000603	0.027873	-0.910526
0.169497	0.169497	-1.108979	-0.709493	0.000610	0.000603	0.027872	-0.910548
0.169501	0.169501	-1.109345	-0.709185	0.000610	0.000603	0.027871	-0.910568
0.169504	0.169505	-1.109343	-0.708936	0.000610	0.000603	0.027871	-0.910587
0.169507	0.169508	-1.108977	-0.709060	0.000610	0.000603	0.027870	-0.910605
0.169510	0.169511	-1.109161	-0.709182	0.000610	0.000603	0.027870	-0.910621
0.169513	0.169514	-1.109709	-0.709182	0.000610	0.000603	0.027869	-0.910638
0.169517	0.169517	-1.109891	-0.709305	0.000610	0.000603	0.027869	-0.910657
0.169521	0.169521	-1.109343	-0.708936	0.000610	0.000603	0.027868	-0.910680
0.169525	0.169526	-1.109343	-0.709549	0.000610	0.000603	0.027867	-0.910706
0.169530	0.169531	-1.109891	-0.708996	0.000610	0.000603	0.027867	-0.910736
0.169537	0.169537	-1.109707	-0.709124	0.000610	0.000603	0.027866	-0.910771
0.169544	0.169544	-1.109891	-0.710236	0.000610	0.000603	0.027864	-0.910813
0.169552	0.169552	-1.110257	-0.710115	0.000610	0.000603	0.027863	-0.910860
0.169561	0.169562	-1.109886	-0.709062	0.000610	0.000603	0.027862	-0.910916
0.169572	0.169573	-1.110086	-0.709374	0.000611	0.000603	0.027860	-0.910981
0.169585	0.169586	-1.110073	-0.710236	0.000611	0.000603	0.027858	-0.911056
0.169600	0.169600	-1.110448	-0.709993	0.000611	0.000603	0.027855	-0.911144
0.169617	0.169617	-1.110062	-0.709939	0.000611	0.000603	0.027852	-0.911246
0.169637	0.169637	-1.111182	-0.710559	0.000611	0.000603	0.027849	-0.911365
0.169660	0.169660	-1.110630	-0.710559	0.000611	0.000603	0.027845	-0.911503
0.169686	0.169687	-1.111008	-0.710691	0.000611	0.000603	0.027841	-0.911664
0.169713	0.169713	-1.110815	-0.710062	0.000611	0.000603	0.027836	-0.911825
0.169736	0.169736	-1.112081	-0.710934	0.000611	0.000603	0.027832	-0.911964
0.169755	0.169756	-1.111896	-0.709692	0.000611	0.000603	0.027829	-0.912082
0.169773	0.169773	-1.112856	-0.708878	0.000611	0.000603	0.027826	-0.912184
0.169787	0.169788	-1.112081	-0.709064	0.000611	0.000603	0.027824	-0.912272
0.169800	0.169800	-1.112131	-0.709497	0.000611	0.000603	0.027822	-0.912347
0.169811	0.169811	-1.112877	-0.708502	0.000611	0.000603	0.027820	-0.912412
0.169821	0.169821	-1.112694	-0.710115	0.000611	0.000603	0.027818	-0.912468
0.169829	0.169829	-1.113424	-0.708751	0.000611	0.000603	0.027817	-0.912515
0.169836	0.169836	-1.113612	-0.707754	0.000611	0.000603	0.027816	-0.912557
0.169842	0.169842	-1.113459	-0.707939	0.000611	0.000603	0.027815	-0.912592
0.169847	0.169848	-1.114139	-0.707438	0.000611	0.000603	0.027814	-0.912622
0.169852	0.169852	-1.113995	-0.708002	0.000611	0.000603	0.027813	-0.912648
0.169856	0.169856	-1.113436	-0.708626	0.000611	0.000603	0.027813	-0.912671
0.169859	0.169860	-1.113430	-0.707570	0.000611	0.000603	0.027812	-0.912690
0.169862	0.169863	-1.113430	-0.708564	0.000611	0.000603	0.027812	-0.912706
