radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.168031	0.168029	-0.992053	-0.820403	0.000605	0.000593	0.026075	-0.904974
0.168265	0.168264	-0.993309	-0.821727	0.000605	0.000593	0.026030	-0.906456
0.168449	0.168448	-0.994102	-0.822914	0.000605	0.000593	0.025994	-0.907622
0.168594	0.168592	-0.994412	-0.823787	0.000605	0.000593	0.025966	-0.908538
0.168707	0.168705	-0.995237	-0.825180	0.000605	0.000593	0.025944	-0.909258
0.168796	0.168794	-0.995632	-0.825926	0.000605	0.000593	0.025926	-0.909824
0.168866	0.168864	-0.996061	-0.826616	0.000605	0.000593	0.025912	-0.910270
0.168920	0.168919	-0.996175	-0.826822	0.000605	0.000593	0.025902	-0.910621
0.168963	0.168962	-0.996702	-0.827107	0.000605	0.000593	0.025893	-0.910897
0.168997	0.168996	-0.997270	-0.827458	0.000605	0.000593	0.025887	-0.911114
0.169023	0.169022	-0.997154	-0.827825	0.000605	0.000593	0.025881	-0.911284
0.169044	0.169043	-0.997576	-0.827993	0.000605	0.000593	0.025877	-0.911419
0.169060	0.169059	-0.997345	-0.827443	0.000605	0.000593	0.025874	-0.911524
0.169073	0.169072	-0.997442	-0.827443	0.000605	0.000593	0.025872	-0.911608
0.169083	0.169082	-0.997210	-0.827978	0.000605	0.000593	0.025870	-0.911673
0.169091	0.169090	-0.997389	-0.827795	0.000605	0.000593	0.025868	-0.911725
0.169097	0.169096	-0.997094	-0.827795	0.000605	0.000593	0.025867	-0.911765
0.169102	0.169101	-0.997273	-0.828330	0.000605	0.000593	0.025866	-0.911797
0.169106	0.169105	-0.997651	-0.827978	0.000605	0.000593	0.025865	-0.911822
0.169109	0.169107	-0.997714	-0.828146	0.000605	0.000593	0.025864	-0.911842
0.169112	0.169110	-0.997830	-0.828314	0.000605	0.000593	0.025864	-0.911863
0.169115	0.169114	-0.997714	-0.828330	0.000605	0.000593	0.025863	-0.911887
0.169119	0.169118	-0.997894	-0.828314	0.000605	0.000593	0.025862	-0.911916
0.169124	0.169122	-0.997714	-0.828498	0.000605	0.000593	0.025861	-0.911950
0.169129	0.169127	-0.997599	-0.828330	0.000605	0.000593	0.025860	-0.911990
0.169135	0.169133	-0.997894	-0.828131	0.000605	0.000593	0.025859	-0.912037
0.169142	0.169141	-0.997842	-0.828314	0.000605	0.000593	0.025857	-0.912094
0.169150	0.169149	-0.997894	-0.828651	0.000605	0.000593	0.025855	-0.912160
0.169160	0.169158	-0.997958	-0.828483	0.000605	0.000593	0.025853	-0.912239
0.169171	0.169170	-0.997726	-0.828834	0.000605	0.000593	0.025850	-0.912332
0.169184	0.169183	-0.997708	-0.828834	0.000605	0.000593	0.025847	-0.912443
0.169199	0.169198	-0.997592	-0.829185	0.000605	0.000593	0.025844	-0.912573
0.169217	0.169216	-0.998213	-0.829338	0.000605	0.000593	0.025839	-0.912728
0.169238	0.169236	-0.998097	-0.829521	0.000605	0.000593	0.025834	-0.912911
0.169261	0.169260	-0.998277	-0.830024	0.000605	0.000593	0.025828	-0.913128
0.169289	0.169288	-0.997453	-0.830207	0.000605	0.000593	0.025821	-0.913384
0.169317	0.169316	-0.997633	-0.830192	0.000605	0.000593	0.025814	-0.913641
0.169341	0.169340	-0.997905	-0.830359	0.000605	0.000593	0.025808	-0.913858
0.169362	0.169360	-0.998317	-0.830710	0.000605	0.000593	0.025803	-0.914041
0.169379	0.169378	-0.998062	-0.830630	0.000605	0.000593	0.025799	-0.914195
0.169395	0.169393	-0.998636	-0.830558	0.000605	0.000593	0.025795	-0.914326
0.169408	0.169406	-0.998804	-0.830909	0.000605	0.000593	0.025792	-0.914436
0.169419	0.169417	-0.998572	-0.830662	0.000605	0.000593	0.025789	-0.914529
0.169428	0.169427	-0.998572	-0.830829	0.000605	0.000593	0.025787	-0.914608
0.169437	0.169435	-0.998520	-0.830662	0.000605	0.000593	0.025785	-0.914674
0.169444	0.169442	-0.998700	-0.830495	0.000605	0.000593	0.025784	-0.914731
0.169450	0.169448	-0.998816	-0.831029	0.000605	0.000593	0.025782	-0.914778
0.169455	0.169454	-0.998828	-0.830845	0.000605	0.000593	0.025781	-0.914818
0.169460	0.169458	-0.998816	-0.830845	0.000605	0.000593	0.025780	-0.914852
0.169464	0.169462	-0.998508	-0.830861	0.000605	0.000593	0.025779	-0.914881
0.169467	0.169465	-0.998621	-0.830694	0.000605	0.000593	0.025779	-0.914905
0.169470	0.169468	-0.998853	-0.831045	0.000605	0.000593	0.025778	-0.914926
