radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.125531	0.125528	-0.891918	-0.441295	0.000750	0.000683	0.030461	-0.645603
0.125778	0.125775	-0.892887	-0.445318	0.000745	0.000680	0.030434	-0.647644
0.126044	0.126041	-0.894476	-0.448606	0.000740	0.000676	0.030405	-0.649844
0.126329	0.126326	-0.895526	-0.452203	0.000735	0.000672	0.030374	-0.652195
0.126628	0.126624	-0.896812	-0.456295	0.000730	0.000668	0.030341	-0.654662
0.126934	0.126930	-0.897606	-0.460565	0.000725	0.000664	0.030307	-0.657190
0.127241	0.127238	-0.898636	-0.464021	0.000720	0.000660	0.030272	-0.659732
0.127548	0.127544	-0.899282	-0.468626	0.000716	0.000657	0.030238	-0.662270
0.127853	0.127850	-0.900508	-0.472276	0.000711	0.000654	0.030202	-0.664801
0.128158	0.128155	-0.901520	-0.476879	0.000707	0.000651	0.030167	-0.667333
0.128464	0.128461	-0.902745	-0.480638	0.000703	0.000648	0.030131	-0.669867
0.128769	0.128766	-0.904038	-0.484544	0.000699	0.000645	0.030095	-0.672404
0.129075	0.129072	-0.905197	-0.489690	0.000695	0.000642	0.030058	-0.674941
0.129380	0.129377	-0.905953	-0.493440	0.000691	0.000639	0.030022	-0.677477
0.129685	0.129682	-0.906933	-0.497866	0.000687	0.000637	0.029984	-0.680012
0.129991	0.129988	-0.907975	-0.501977	0.000684	0.000634	0.029947	-0.682547
0.130296	0.130293	-0.908725	-0.506455	0.000680	0.000631	0.029910	-0.685081
0.130601	0.130599	-0.909482	-0.509785	0.000676	0.000629	0.029872	-0.687614
0.130907	0.130904	-0.909787	-0.514188	0.000672	0.000626	0.029833	-0.690146
0.131212	0.131209	-0.910523	-0.517919	0.000669	0.000624	0.029795	-0.692677
0.131518	0.131515	-0.910991	-0.521612	0.000665	0.000622	0.029756	-0.695207
0.131823	0.131820	-0.911533	-0.525008	0.000662	0.000620	0.029717	-0.697734
0.132128	0.132126	-0.912359	-0.528750	0.000659	0.000617	0.029678	-0.700260
0.132433	0.132431	-0.913388	-0.532708	0.000656	0.000615	0.029638	-0.702784
0.132739	0.132736	-0.914184	-0.535788	0.000653	0.000614	0.029598	-0.705307
0.133044	0.133042	-0.915113	-0.538751	0.000650	0.000612	0.029558	-0.707828
0.133349	0.133347	-0.915757	-0.543251	0.000647	0.000610	0.029518	-0.710347
0.133655	0.133652	-0.916822	-0.547029	0.000644	0.000608	0.029477	-0.712863
0.133960	0.133957	-0.917776	-0.550919	0.000642	0.000606	0.029436	-0.715376
0.134265	0.134263	-0.918367	-0.553581	0.000639	0.000605	0.029395	-0.717884
0.134570	0.134568	-0.919807	-0.557382	0.000637	0.000603	0.029353	-0.720389
0.134876	0.134873	-0.920349	-0.560330	0.000635	0.000602	0.029311	-0.722890
0.135181	0.135179	-0.921492	-0.564252	0.000633	0.000601	0.029269	-0.725387
0.135486	0.135484	-0.922187	-0.567579	0.000630	0.000599	0.029226	-0.727880
0.135791	0.135789	-0.923229	-0.571910	0.000628	0.000598	0.029184	-0.730369
0.136097	0.136094	-0.923814	-0.575472	0.000626	0.000597	0.029140	-0.732852
0.136402	0.136400	-0.924920	-0.579258	0.000625	0.000596	0.029097	-0.735329
0.136707	0.136705	-0.925778	-0.582064	0.000623	0.000595	0.029054	-0.737799
0.137012	0.137010	-0.926033	-0.585826	0.000621	0.000594	0.029010	-0.740263
0.137318	0.137315	-0.926596	-0.588596	0.000620	0.000593	0.028966	-0.742720
0.137623	0.137620	-0.927339	-0.592071	0.000618	0.000592	0.028922	-0.745170
0.137928	0.137926	-0.928265	-0.595148	0.000617	0.000592	0.028877	-0.747615
0.138233	0.138231	-0.929110	-0.597947	0.000615	0.000591	0.028832	-0.750053
0.138538	0.138536	-0.930010	-0.602019	0.000614	0.000590	0.028787	-0.752482
0.138843	0.138841	-0.930781	-0.605176	0.000613	0.000590	0.028742	-0.754903
0.139148	0.139146	-0.931877	-0.609520	0.000612	0.000589	0.028696	-0.757316
0.139453	0.139451	-0.932400	-0.612233	0.000611	0.000589	0.028651	-0.759720
0.139759	0.139756	-0.933248	-0.615136	0.000610	0.000588	0.028605	-0.762116
0.140064	0.140061	-0.934656	-0.618632	0.000609	0.000588	0.028558	-0.764503
0.140369	0.140367	-0.935292	-0.622008	0.000608	0.000587	0.028512	-0.766883
0.140674	0.140672	-0.936582	-0.625973	0.000607	0.000587	0.028465	-0.769254
0.140979	0.140977	-0.937748	-0.629094	0.000607	0.000587	0.028418	-0.771613
0.141284	0.141282	-0.938613	-0.631795	0.000606	0.000587	0.028371	-0.773962
0.141589	0.141587	-0.939235	-0.635014	0.000605	0.000586	0.028323	-0.776299
0.141894	0.141892	-0.939982	-0.638490	0.000605	0.000586	0.028276	-0.778625
0.142198	0.142196	-0.940426	-0.640613	0.000604	0.000586	0.028228	-0.780941
0.142503	0.142501	-0.941455	-0.643059	0.000604	0.000586	0.028180	-0.783245
0.142808	0.142806	-0.942583	-0.645904	0.000603	0.000586	0.028132	-0.785538
0.143113	0.143111	-0.943136	-0.648935	0.000603	0.000586	0.028083	-0.787821
0.143418	0.143416	-0.944230	-0.652359	0.000603	0.000586	0.028035	-0.790091
0.143723	0.143721	-0.944971	-0.654846	0.000602	0.000586	0.027986	-0.792350
0.144028	0.144026	-0.945718	-0.657923	0.000602	0.000586	0.027937	-0.794598
0.144332	0.144330	-0.946447	-0.660427	0.000602	0.000586	0.027888	-0.796834
0.144637	0.144635	-0.947348	-0.663688	0.000602	0.000586	0.027838	-0.799058
0.144942	0.144940	-0.948254	-0.665827	0.000601	0.000586	0.027789	-0.801272
0.145247	0.145245	-0.949598	-0.669431	0.000601	0.000586	0.027739	-0.803474
0.145551	0.145549	-0.950518	-0.672161	0.000601	0.000586	0.027689	-0.805665
0.145856	0.145854	-0.951560	-0.674840	0.000601	0.000586	0.027639	-0.807842
0.146160	0.146159	-0.952290	-0.677635	0.000601	0.000586	0.027588	-0.810007
0.146465	0.146463	-0.953229	-0.680069	0.000601	0.000586	0.027538	-0.812159
0.146770	0.146768	-0.954208	-0.683514	0.000601	0.000586	0.027487	-0.814298
0.147074	0.147072	-0.955489	-0.685592	0.000601	0.000586	0.027436	-0.816425
0.147379	0.147377	-0.956341	-0.688330	0.000601	0.000586	0.027386	-0.818539
0.147683	0.147681	-0.957705	-0.690152	0.000601	0.000586	0.027335	-0.820641
0.147988	0.147986	-0.958492	-0.693069	0.000601	0.000587	0.027283	-0.822730
0.148292	0.148290	-0.959795	-0.696001	0.000601	0.000587	0.027232	-0.824807
0.148596	0.148595	-0.960772	-0.697846	0.000601	0.000587	0.027180	-0.826873
0.148901	0.148899	-0.961543	-0.701199	0.000601	0.000587	0.027129	-0.828927
0.149205	0.149203	-0.962751	-0.703614	0.000601	0.000587	0.027077	-0.830968
0.149509	0.149508	-0.963473	-0.706893	0.000601	0.000587	0.027025	-0.832999
0.149814	0.149812	-0.964501	-0.709333	0.000601	0.000587	0.026973	-0.835017
0.150118	0.150116	-0.965687	-0.711170	0.000601	0.000587	0.026921	-0.837025
0.150422	0.150420	-0.966610	-0.713467	0.000601	0.000588	0.026869	-0.839021
0.150726	0.150725	-0.967688	-0.716279	0.000601	0.000588	0.026817	-0.841006
0.151030	0.151029	-0.968783	-0.718459	0.000601	0.000588	0.026764	-0.842980
0.151335	0.151333	-0.969754	-0.721039	0.000601	0.000588	0.026712	-0.844943
0.151639	0.151637	-0.970989	-0.724212	0.000601	0.000588	0.026659	-0.846896
0.151943	0.151941	-0.972447	-0.727139	0.000601	0.000588	0.026606	-0.848838
0.152247	0.152245	-0.973752	-0.729086	0.000601	0.000588	0.026553	-0.850769
0.152551	0.152549	-0.974764	-0.731697	0.000601	0.000588	0.026500	-0.852689
0.152855	0.152853	-0.976070	-0.733712	0.000601	0.000588	0.026447	-0.854600
0.153159	0.153157	-0.977164	-0.735653	0.000601	0.000588	0.026394	-0.856502
0.153463	0.153461	-0.978642	-0.738109	0.000601	0.000588	0.026341	-0.858395
0.153767	0.153765	-0.979985	-0.741413	0.000601	0.000589	0.026288	-0.860280
0.154070	0.154069	-0.981038	-0.742951	0.000601	0.000589	0.026235	-0.862155
0.154374	0.154373	-0.982180	-0.746217	0.000601	0.000589	0.026181	-0.864023
0.154678	0.154677	-0.983565	-0.747919	0.000601	0.000589	0.026128	-0.865882
0.154982	0.154980	-0.984266	-0.750553	0.000601	0.000589	0.026074	-0.867732
0.155286	0.155284	-0.985982	-0.752615	0.000601	0.000589	0.026021	-0.869575
0.155589	0.155588	-0.987315	-0.755656	0.000601	0.000589	0.025967	-0.871410
0.155893	0.155892	-0.988346	-0.757741	0.000601	0.000589	0.025913	-0.873238
0.156197	0.156195	-0.989538	-0.759775	0.000600	0.000589	0.025859	-0.875058
0.156501	0.156499	-0.990425	-0.761472	0.000600	0.000589	0.025806	-0.876872
0.156804	0.156803	-0.991475	-0.763867	0.000600	0.000589	0.025752	-0.878678
0.157108	0.157106	-0.992687	-0.766096	0.000600	0.000589	0.025698	-0.880477
0.157411	0.157410	-0.993760	-0.768990	0.000600	0.000589	0.025644	-0.882268
0.157715	0.157714	-0.995097	-0.770090	0.000600	0.000589	0.025590	-0.884054
0.158019	0.158017	-0.996220	-0.772469	0.000600	0.000589	0.025536	-0.885835
0.158322	0.158321	-0.997371	-0.775125	0.000600	0.000589	0.025482	-0.887610
0.158626	0.158624	-0.998753	-0.777040	0.000600	0.000590	0.025428	-0.889381
0.158929	0.158928	-1.000025	-0.778956	0.000600	0.000590	0.025374	-0.891146
0.159232	0.159231	-1.000877	-0.781914	0.000600	0.000590	0.025320	-0.892907
0.159536	0.159535	-1.001622	-0.784158	0.000600	0.000590	0.025266	-0.894662
0.159839	0.159838	-1.002978	-0.786637	0.000600	0.000590	0.025212	-0.896413
0.160143	0.160141	-1.003475	-0.788363	0.000600	0.000590	0.025158	-0.898159
0.160446	0.160445	-1.005395	-0.790114	0.000600	0.000590	0.025104	-0.899901
0.160749	0.160748	-1.006252	-0.792861	0.000600	0.000590	0.025049	-0.901640
0.161053	0.161052	-1.006957	-0.794641	0.000600	0.000590	0.024995	-0.903374
0.161356	0.161355	-1.008154	-0.797139	0.000600	0.000590	0.024941	-0.905105
0.161659	0.161658	-1.009456	-0.799468	0.000600	0.000590	0.024887	-0.906832
0.161963	0.161961	-1.009832	-0.801700	0.000600	0.000590	0.024832	-0.908556
0.162266	0.162265	-1.010798	-0.803231	0.000600	0.000590	0.024778	-0.910276
0.162569	0.162568	-1.012458	-0.804434	0.000599	0.000590	0.024724	-0.911993
0.162872	0.162871	-1.013508	-0.806479	0.000599	0.000590	0.024670	-0.913708
0.163175	0.163174	-1.015357	-0.807628	0.000599	0.000590	0.024615	-0.915422
0.163479	0.163477	-1.017447	-0.810004	0.000599	0.000590	0.024561	-0.917132
0.163782	0.163780	-1.020046	-0.810412	0.000599	0.000590	0.024506	-0.918841
0.164085	0.164084	-1.022562	-0.812132	0.000599	0.000591	0.024452	-0.920549
0.164389	0.164388	-1.025015	-0.814585	0.000599	0.000591	0.024397	-0.922259
0.164694	0.164693	-1.026256	-0.815430	0.000599	0.000591	0.024342	-0.923965
0.164998	0.164997	-1.025327	-0.818253	0.000599	0.000591	0.024288	-0.925652
0.165294	0.165293	-1.021729	-0.822156	0.000599	0.000591	0.024236	-0.927290
0.165576	0.165575	-1.016993	-0.825275	0.000599	0.000591	0.024186	-0.928842
0.165841	0.165839	-1.011213	-0.829836	0.000599	0.000591	0.024139	-0.930286
0.166085	0.166084	-1.009802	-0.833153	0.000599	0.000591	0.024096	-0.931641
0.166313	0.166312	-1.015625	-0.834051	0.000599	0.000591	0.024054	-0.932929
0.166524	0.166523	-1.028209	-0.829859	0.000599	0.000591	0.024014	-0.934152
0.166720	0.166719	-1.046270	-0.826761	0.000599	0.000591	0.023976	-0.935312
0.166903	0.166902	-1.069647	-0.817923	0.000600	0.000592	0.023940	-0.936411
0.167074	0.167073	-1.094407	-0.811332	0.000600	0.000580	0.023906	-0.937448
0.167232	0.167231	-1.116034	-0.802089	0.000601	0.000568	0.023874	-0.938396
0.167379	0.167378	-1.132162	-0.795240	0.000600	0.000568	0.023846	-0.939261
0.167516	0.167515	-1.141963	-0.791206	0.000599	0.000568	0.023820	-0.940051
0.167643	0.167643	-1.149151	-0.790243	0.000600	0.000568	0.023796	-0.940772
0.167762	0.167761	-1.152118	-0.789278	0.000600	0.000568	0.023774	-0.941432
0.167872	0.167872	-1.152855	-0.789773	0.000599	0.000568	0.023755	-0.942036
0.167975	0.167974	-1.149934	-0.790215	0.000599	0.000568	0.023737	-0.942592
0.168070	0.168069	-1.148393	-0.791156	0.000599	0.000569	0.023720	-0.943110
0.168159	0.168158	-1.146923	-0.793591	0.000599	0.000569	0.023704	-0.943594
0.168241	0.168241	-1.145563	-0.793505	0.000599	0.000569	0.023689	-0.944045
0.168318	0.168318	-1.145200	-0.794913	0.000599	0.000569	0.023676	-0.944466
0.168390	0.168389	-1.144259	-0.797446	0.000599	0.000569	0.023663	-0.944858
0.168456	0.168455	-1.143629	-0.796397	0.000599	0.000569	0.023651	-0.945223
0.168518	0.168517	-1.144394	-0.796450	0.000599	0.000569	0.023640	-0.945563
0.168575	0.168575	-1.143762	-0.796450	0.000599	0.000569	0.023629	-0.945880
0.168629	0.168628	-1.144530	-0.797492	0.000599	0.000569	0.023620	-0.946175
0.168679	0.168678	-1.145028	-0.797826	0.000599	0.000569	0.023611	-0.946450
0.168725	0.168724	-1.145028	-0.797862	0.000599	0.000569	0.023602	-0.946705
0.168768	0.168768	-1.145704	-0.795975	0.000599	0.000570	0.023595	-0.946942
0.168808	0.168808	-1.145751	-0.797446	0.000599	0.000570	0.023587	-0.947163
0.168846	0.168845	-1.145479	-0.798261	0.000599	0.000570	0.023581	-0.947369
0.168880	0.168880	-1.146378	-0.798298	0.000599	0.000570	0.023574	-0.947560
0.168913	0.168912	-1.146106	-0.798212	0.000599	0.000570	0.023569	-0.947737
0.168943	0.168942	-1.145834	-0.798212	0.000599	0.000570	0.023563	-0.947903
0.168971	0.168970	-1.146059	-0.798372	0.000599	0.000570	0.023558	-0.948057
0.168997	0.168996	-1.146059	-0.797365	0.000599	0.000570	0.023553	-0.948200
0.169021	0.169020	-1.146554	-0.799148	0.000599	0.000570	0.023549	-0.948333
0.169043	0.169043	-1.145787	-0.799615	0.000599	0.000570	0.023545	-0.948457
0.169064	0.169064	-1.146778	-0.798668	0.000599	0.000570	0.023541	-0.948572
0.169084	0.169083	-1.147050	-0.798693	0.000599	0.000570	0.023538	-0.948680
0.169102	0.169101	-1.146235	-0.799779	0.000599	0.000570	0.023534	-0.948779
0.169119	0.169118	-1.146011	-0.799187	0.000599	0.000570	0.023531	-0.948872
0.169134	0.169134	-1.146506	-0.799834	0.000599	0.000570	0.023529	-0.948959
0.169149	0.169148	-1.146011	-0.799174	0.000599	0.000570	0.023526	-0.949039
0.169162	0.169162	-1.146778	-0.799187	0.000599	0.000570	0.023524	-0.949114
0.169175	0.169174	-1.146106	-0.799266	0.000599	0.000570	0.023521	-0.949184
0.169187	0.169186	-1.146602	-0.799779	0.000599	0.000570	0.023519	-0.949249
0.169198	0.169197	-1.146874	-0.799642	0.000599	0.000570	0.023517	-0.949309
0.169208	0.169207	-1.146378	-0.799642	0.000599	0.000570	0.023515	-0.949365
0.169217	0.169217	-1.146650	-0.798693	0.000599	0.000570	0.023514	-0.949417
0.169226	0.169226	-1.146874	-0.799200	0.000599	0.000570	0.023512	-0.949466
0.169234	0.169234	-1.146153	-0.800124	0.000599	0.000570	0.023511	-0.949511
0.169242	0.169241	-1.146426	-0.799148	0.000599	0.000570	0.023509	-0.949553
0.169249	0.169248	-1.146153	-0.800664	0.000599	0.000570	0.023508	-0.949593
0.169256	0.169255	-1.147371	-0.799724	0.000599	0.000570	0.023507	-0.949629
0.169262	0.169261	-1.146153	-0.799724	0.000599	0.000570	0.023506	-0.949663
0.169267	0.169267	-1.147371	-0.800693	0.000599	0.000570	0.023505	-0.949695
0.169273	0.169272	-1.146153	-0.799738	0.000599	0.000570	0.023504	-0.949724
0.169278	0.169277	-1.145704	-0.800223	0.000599	0.000570	0.023503	-0.949751
0.169282	0.169282	-1.146650	-0.799738	0.000599	0.000570	0.023502	-0.949777
0.169287	0.169286	-1.146426	-0.800693	0.000599	0.000570	0.023501	-0.949801
0.169291	0.169290	-1.145929	-0.800208	0.000599	0.000570	0.023500	-0.949823
0.169294	0.169294	-1.146153	-0.800693	0.000599	0.000570	0.023500	-0.949843
0.169298	0.169297	-1.146426	-0.800223	0.000599	0.000570	0.023499	-0.949862
0.169301	0.169300	-1.145704	-0.800679	0.000599	0.000570	0.023499	-0.949880
0.169304	0.169303	-1.146650	-0.799724	0.000599	0.000570	0.023498	-0.949897
0.169307	0.169306	-1.147147	-0.800194	0.000599	0.000570	0.023497	-0.949914
0.169310	0.169310	-1.147147	-0.799710	0.000599	0.000570	0.023497	-0.949934
0.169314	0.169314	-1.146426	-0.800650	0.000599	0.000570	0.023496	-0.949956
0.169319	0.169318	-1.146201	-0.800082	0.000599	0.000570	0.023495	-0.949982
0.169324	0.169323	-1.145704	-0.800563	0.000599	0.000570	0.023494	-0.950013
0.169330	0.169329	-1.146426	-0.799629	0.000599	0.000570	0.023493	-0.950049
0.169337	0.169336	-1.146426	-0.800606	0.000599	0.000570	0.023492	-0.950090
0.169345	0.169345	-1.146201	-0.800110	0.000599	0.000570	0.023490	-0.950138
0.169355	0.169354	-1.146698	-0.800096	0.000599	0.000570	0.023488	-0.950194
0.169365	0.169365	-1.146426	-0.799135	0.000599	0.000570	0.023486	-0.950258
0.169378	0.169377	-1.145976	-0.799642	0.000599	0.000570	0.023484	-0.950333
0.169393	0.169392	-1.146023	-0.801044	0.000599	0.000570	0.023481	-0.950421
0.169410	0.169409	-1.146249	-0.800124	0.000599	0.000570	0.023478	-0.950523
0.169429	0.169429	-1.145798	-0.800082	0.000599	0.000570	0.023474	-0.950644
0.169452	0.169452	-1.145573	-0.800635	0.000599	0.000570	0.023470	-0.950783
0.169477	0.169476	-1.146570	-0.800194	0.000599	0.000571	0.023465	-0.950934
0.169502	0.169501	-1.145573	-0.801556	0.000599	0.000571	0.023460	-0.951085
0.169525	0.169524	-1.145620	-0.801435	0.000599	0.000571	0.023456	-0.951223
0.169545	0.169544	-1.146618	-0.800027	0.000599	0.000571	0.023452	-0.951344
0.169562	0.169561	-1.146392	-0.800970	0.000599	0.000571	0.023449	-0.951447
0.169576	0.169576	-1.146666	-0.801450	0.000599	0.000571	0.023446	-0.951534
0.169589	0.169588	-1.145940	-0.800082	0.000599	0.000571	0.023444	-0.951609
0.169600	0.169599	-1.145667	-0.801572	0.000599	0.000571	0.023442	-0.951673
0.169609	0.169608	-1.146166	-0.801179	0.000599	0.000571	0.023440	-0.951729
0.169617	0.169617	-1.146214	-0.801587	0.000599	0.000571	0.023439	-0.951777
0.169624	0.169624	-1.146441	-0.801044	0.000599	0.000571	0.023437	-0.951818
0.169630	0.169630	-1.146441	-0.801480	0.000599	0.000571	0.023436	-0.951854
0.169636	0.169635	-1.145988	-0.801929	0.000599	0.000571	0.023435	-0.951885
0.169640	0.169639	-1.146214	-0.801450	0.000599	0.000571	0.023434	-0.951911
0.169644	0.169643	-1.146489	-0.801945	0.000599	0.000571	0.023434	-0.951933
0.169647	0.169647	-1.145988	-0.801480	0.000599	0.000571	0.023433	-0.951953
0.169650	0.169650	-1.146489	-0.801976	0.000599	0.000571	0.023432	-0.951970
