radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.124229	0.122243	-50.859912	-24.277170	0.000777	0.000704	0.030597	-36.374239
0.124377	0.122378	-50.886559	-24.426141	0.000774	0.000702	0.030582	-36.444392
0.124536	0.122522	-50.907099	-24.526769	0.000770	0.000699	0.030566	-36.519763
0.124708	0.122677	-50.932069	-24.651543	0.000766	0.000696	0.030548	-36.600746
0.124892	0.122844	-50.974080	-24.780520	0.000762	0.000693	0.030529	-36.687794
0.125090	0.123023	-50.996091	-24.936749	0.000758	0.000690	0.030508	-36.781375
0.125303	0.123215	-51.043098	-25.087758	0.000754	0.000687	0.030485	-36.881998
0.125531	0.123422	-51.103135	-25.284332	0.000750	0.000683	0.030461	-36.990349
0.125778	0.123645	-51.158652	-25.514827	0.000745	0.000680	0.030434	-37.107275
0.126044	0.123885	-51.249727	-25.703212	0.000740	0.000676	0.030405	-37.233320
0.126329	0.124142	-51.309853	-25.909314	0.000735	0.000672	0.030374	-37.368038
0.126628	0.124411	-51.383557	-26.143766	0.000730	0.000668	0.030341	-37.509384
0.126934	0.124687	-51.429055	-26.388431	0.000725	0.000664	0.030307	-37.654217
0.127241	0.124964	-51.488058	-26.586433	0.000720	0.000660	0.030272	-37.799886
0.127548	0.125241	-51.525058	-26.850280	0.000716	0.000657	0.030238	-37.945255
0.127853	0.125516	-51.595328	-27.059400	0.000711	0.000654	0.030202	-38.090307
0.128158	0.125792	-51.653307	-27.323174	0.000707	0.000651	0.030167	-38.235356
0.128464	0.126067	-51.723502	-27.538517	0.000703	0.000648	0.030131	-38.380559
0.128769	0.126343	-51.797583	-27.762342	0.000699	0.000645	0.030095	-38.525913
0.129075	0.126618	-51.863972	-28.057171	0.000695	0.000642	0.030058	-38.671273
0.129380	0.126894	-51.907307	-28.272036	0.000691	0.000639	0.030022	-38.816579
0.129685	0.127169	-51.963410	-28.525618	0.000687	0.000637	0.029984	-38.961844
0.129991	0.127445	-52.023128	-28.761158	0.000684	0.000634	0.029947	-39.107064
0.130296	0.127721	-52.066091	-29.017713	0.000680	0.000631	0.029910	-39.252241
0.130601	0.127996	-52.109483	-29.208504	0.000676	0.000629	0.029872	-39.397377
0.130907	0.128272	-52.126967	-29.460813	0.000672	0.000626	0.029833	-39.542470
0.131212	0.128548	-52.169116	-29.674598	0.000669	0.000624	0.029795	-39.687486
0.131518	0.128824	-52.195917	-29.886193	0.000665	0.000622	0.029756	-39.832402
0.131823	0.129099	-52.226992	-30.080765	0.000662	0.000620	0.029717	-39.977221
0.132128	0.129375	-52.274327	-30.295144	0.000659	0.000617	0.029678	-40.121944
0.132433	0.129651	-52.333269	-30.521896	0.000656	0.000615	0.029638	-40.266574
0.132739	0.129927	-52.378884	-30.698367	0.000653	0.000614	0.029598	-40.411110
0.133044	0.130203	-52.432113	-30.868143	0.000650	0.000612	0.029558	-40.555556
0.133349	0.130479	-52.469018	-31.126018	0.000647	0.000610	0.029518	-40.699908
0.133655	0.130755	-52.530021	-31.342466	0.000644	0.000608	0.029477	-40.844070
0.133960	0.131031	-52.584715	-31.565318	0.000642	0.000606	0.029436	-40.988013
0.134265	0.131308	-52.618546	-31.717871	0.000639	0.000605	0.029395	-41.131738
0.134570	0.131584	-52.701045	-31.935661	0.000637	0.000603	0.029353	-41.275241
0.134876	0.131860	-52.732138	-32.104561	0.000635	0.000602	0.029311	-41.418521
0.135181	0.132136	-52.797626	-32.329278	0.000633	0.000601	0.029269	-41.561586
0.135486	0.132413	-52.837406	-32.519861	0.000630	0.000599	0.029226	-41.704436
0.135791	0.132689	-52.897144	-32.768005	0.000628	0.000598	0.029184	-41.847062
0.136097	0.132966	-52.930638	-32.972125	0.000626	0.000597	0.029140	-41.989336
0.136402	0.133243	-52.994038	-33.189035	0.000625	0.000596	0.029097	-42.131233
0.136707	0.133520	-53.043178	-33.349824	0.000623	0.000595	0.029054	-42.272764
0.137012	0.133796	-53.057791	-33.565376	0.000621	0.000594	0.029010	-42.413926
0.137318	0.134073	-53.090048	-33.724094	0.000620	0.000593	0.028966	-42.554710
0.137623	0.134350	-53.132616	-33.923193	0.000618	0.000592	0.028922	-42.695125
0.137928	0.134627	-53.185641	-34.099455	0.000617	0.000592	0.028877	-42.835176
0.138233	0.134905	-53.234101	-34.259841	0.000615	0.000591	0.028832	-42.974849
0.138538	0.135182	-53.285624	-34.493159	0.000614	0.000590	0.028787	-43.114047
0.138843	0.135459	-53.329801	-34.674049	0.000613	0.000590	0.028742	-43.252758
0.139148	0.135737	-53.392630	-34.922935	0.000612	0.000589	0.028696	-43.390988
0.139453	0.136014	-53.422610	-35.078341	0.000611	0.000589	0.028651	-43.528739
0.139759	0.136292	-53.471145	-35.244696	0.000610	0.000588	0.028605	-43.666011
0.140064	0.136570	-53.551830	-35.444976	0.000609	0.000588	0.028558	-43.802810
0.140369	0.136848	-53.588311	-35.638453	0.000608	0.000587	0.028512	-43.939143
0.140674	0.137126	-53.662197	-35.865621	0.000607	0.000587	0.028465	-44.074985
0.140979	0.137404	-53.728991	-36.044450	0.000607	0.000587	0.028418	-44.210191
0.141284	0.137682	-53.778575	-36.199176	0.000606	0.000587	0.028371	-44.344749
0.141589	0.137961	-53.814215	-36.383594	0.000605	0.000586	0.028323	-44.478669
0.141894	0.138239	-53.856974	-36.582793	0.000605	0.000586	0.028276	-44.611954
0.142198	0.138518	-53.882444	-36.704428	0.000604	0.000586	0.028228	-44.744607
0.142503	0.138797	-53.941393	-36.844555	0.000604	0.000586	0.028180	-44.876631
0.142808	0.139076	-54.006041	-37.007558	0.000603	0.000586	0.028132	-45.008033
0.143113	0.139355	-54.037726	-37.181226	0.000603	0.000586	0.028083	-45.138805
0.143418	0.139634	-54.100370	-37.377408	0.000603	0.000586	0.028035	-45.268906
0.143723	0.139913	-54.142872	-37.519885	0.000602	0.000586	0.027986	-45.398336
0.144028	0.140193	-54.185675	-37.696204	0.000602	0.000586	0.027937	-45.527106
0.144332	0.140472	-54.227438	-37.839679	0.000602	0.000586	0.027888	-45.655215
0.144637	0.140752	-54.279018	-38.026496	0.000602	0.000586	0.027838	-45.782674
0.144942	0.141032	-54.330948	-38.149063	0.000601	0.000586	0.027789	-45.909487
0.145247	0.141312	-54.407979	-38.355591	0.000601	0.000586	0.027739	-46.035666
0.145551	0.141592	-54.460670	-38.511985	0.000601	0.000586	0.027689	-46.161177
0.145856	0.141873	-54.520393	-38.665507	0.000601	0.000586	0.027639	-46.285950
0.146160	0.142153	-54.562199	-38.825650	0.000601	0.000586	0.027588	-46.409983
0.146465	0.142434	-54.615993	-38.965060	0.000601	0.000586	0.027538	-46.533281
0.146770	0.142714	-54.672098	-39.162441	0.000601	0.000586	0.027487	-46.655851
0.147074	0.142995	-54.745478	-39.281553	0.000601	0.000586	0.027436	-46.777695
0.147379	0.143276	-54.794311	-39.438419	0.000601	0.000586	0.027386	-46.898822
0.147683	0.143558	-54.872458	-39.542781	0.000601	0.000586	0.027335	-47.019238
0.147988	0.143839	-54.917530	-39.709919	0.000601	0.000587	0.027283	-47.138952
0.148292	0.144121	-54.992218	-39.877932	0.000601	0.000587	0.027232	-47.257979
0.148596	0.144402	-55.048169	-39.983635	0.000601	0.000587	0.027180	-47.376322
0.148901	0.144684	-55.092379	-40.175728	0.000601	0.000587	0.027129	-47.493991
0.149205	0.144966	-55.161591	-40.314100	0.000601	0.000587	0.027077	-47.610983
0.149509	0.145248	-55.202926	-40.501960	0.000601	0.000587	0.027025	-47.727310
0.149814	0.145530	-55.261828	-40.641772	0.000601	0.000587	0.026973	-47.842977
0.150118	0.145813	-55.329786	-40.747034	0.000601	0.000587	0.026921	-47.957990
0.150422	0.146095	-55.382693	-40.878651	0.000601	0.000588	0.026869	-48.072360
0.150726	0.146378	-55.444439	-41.039790	0.000601	0.000588	0.026817	-48.186098
0.151030	0.146661	-55.507168	-41.164681	0.000601	0.000588	0.026764	-48.299208
0.151335	0.146944	-55.562804	-41.312496	0.000601	0.000588	0.026712	-48.411696
0.151639	0.147227	-55.633558	-41.494272	0.000601	0.000588	0.026659	-48.523568
0.151943	0.147510	-55.717136	-41.661977	0.000601	0.000588	0.026606	-48.634825
0.152247	0.147793	-55.791894	-41.773572	0.000601	0.000588	0.026553	-48.745469
0.152551	0.148077	-55.849838	-41.923126	0.000601	0.000588	0.026500	-48.855504
0.152855	0.148360	-55.924685	-42.038596	0.000601	0.000588	0.026447	-48.964975
0.153159	0.148644	-55.987397	-42.149790	0.000601	0.000588	0.026394	-49.073945
0.153463	0.148928	-56.072084	-42.290521	0.000601	0.000588	0.026341	-49.182416
0.153767	0.149212	-56.148990	-42.479853	0.000601	0.000589	0.026288	-49.290389
0.154070	0.149496	-56.209352	-42.567946	0.000601	0.000589	0.026235	-49.397869
0.154374	0.149780	-56.274747	-42.755057	0.000601	0.000589	0.026181	-49.504859
0.154678	0.150064	-56.354132	-42.852585	0.000601	0.000589	0.026128	-49.611366
0.154982	0.150349	-56.394289	-43.003540	0.000601	0.000589	0.026074	-49.717391
0.155286	0.150633	-56.492601	-43.121677	0.000601	0.000589	0.026021	-49.822963
0.155589	0.150918	-56.569006	-43.295926	0.000601	0.000589	0.025967	-49.928112
0.155893	0.151203	-56.628040	-43.415363	0.000601	0.000589	0.025913	-50.032839
0.156197	0.151487	-56.696332	-43.531909	0.000600	0.000589	0.025859	-50.137149
0.156501	0.151772	-56.747193	-43.629152	0.000600	0.000589	0.025806	-50.241042
0.156804	0.152057	-56.807318	-43.766384	0.000600	0.000589	0.025752	-50.344521
0.157108	0.152342	-56.876750	-43.894041	0.000600	0.000589	0.025698	-50.447591
0.157411	0.152628	-56.938280	-44.059903	0.000600	0.000589	0.025644	-50.550254
0.157715	0.152913	-57.014879	-44.122879	0.000600	0.000589	0.025590	-50.652572
0.158019	0.153198	-57.079174	-44.259208	0.000600	0.000589	0.025536	-50.754592
0.158322	0.153484	-57.145156	-44.411365	0.000600	0.000589	0.025482	-50.856326
0.158626	0.153769	-57.224348	-44.521138	0.000600	0.000590	0.025428	-50.957768
0.158929	0.154055	-57.297209	-44.630904	0.000600	0.000590	0.025374	-51.058921
0.159232	0.154341	-57.346020	-44.800364	0.000600	0.000590	0.025320	-51.159785
0.159536	0.154626	-57.388733	-44.928931	0.000600	0.000590	0.025266	-51.260361
0.159839	0.154912	-57.466411	-45.070998	0.000600	0.000590	0.025212	-51.360653
0.160143	0.155198	-57.494868	-45.169849	0.000600	0.000590	0.025158	-51.460699
0.160446	0.155484	-57.604880	-45.270194	0.000600	0.000590	0.025104	-51.560529
0.160749	0.155770	-57.654008	-45.427573	0.000600	0.000590	0.025049	-51.660141
0.161053	0.156056	-57.694383	-45.529574	0.000600	0.000590	0.024995	-51.759533
0.161356	0.156343	-57.762949	-45.672690	0.000600	0.000590	0.024941	-51.858711
0.161659	0.156629	-57.837587	-45.806119	0.000600	0.000590	0.024887	-51.957671
0.161963	0.156915	-57.859140	-45.934009	0.000600	0.000590	0.024832	-52.056415
0.162266	0.157202	-57.914478	-46.021746	0.000600	0.000590	0.024778	-52.154951
0.162569	0.157488	-58.009591	-46.090670	0.000599	0.000590	0.024724	-52.253351
0.162872	0.157775	-58.069754	-46.207865	0.000599	0.000590	0.024670	-52.351633
0.163175	0.158061	-58.175681	-46.273673	0.000599	0.000590	0.024615	-52.449796
0.163479	0.158348	-58.295444	-46.409807	0.000599	0.000590	0.024561	-52.547818
0.163782	0.158634	-58.444315	-46.433181	0.000599	0.000590	0.024506	-52.645700
0.164085	0.158921	-58.588484	-46.531762	0.000599	0.000591	0.024452	-52.743546
0.164389	0.159209	-58.729014	-46.672288	0.000599	0.000591	0.024397	-52.841526
0.164694	0.159498	-58.800149	-46.720690	0.000599	0.000591	0.024342	-52.939271
0.164998	0.159785	-58.746905	-46.882419	0.000599	0.000591	0.024288	-53.035951
0.165294	0.160066	-58.540776	-47.106048	0.000599	0.000591	0.024236	-53.129787
0.165576	0.160333	-58.269424	-47.284758	0.000599	0.000591	0.024186	-53.218713
0.165841	0.160583	-57.938233	-47.546118	0.000599	0.000591	0.024139	-53.301444
0.166085	0.160816	-57.857377	-47.736156	0.000599	0.000591	0.024096	-53.379124
0.166313	0.161031	-58.191022	-47.787593	0.000599	0.000591	0.024054	-53.452907
0.166524	0.161232	-58.912027	-47.547434	0.000599	0.000591	0.024014	-53.522947
0.166720	0.161419	-59.946854	-47.369888	0.000599	0.000591	0.023976	-53.589402
0.166903	0.161593	-61.286261	-46.863533	0.000600	0.000592	0.023940	-53.652374
0.167074	0.161756	-62.704884	-46.485872	0.000600	0.000580	0.023906	-53.711827
0.167232	0.161907	-63.944048	-45.956290	0.000601	0.000568	0.023874	-53.766141
0.167379	0.162047	-64.868109	-45.563917	0.000600	0.000568	0.023846	-53.815714
0.167516	0.162178	-65.429654	-45.332789	0.000599	0.000568	0.023820	-53.860940
0.167643	0.162300	-65.841513	-45.277594	0.000600	0.000568	0.023796	-53.902255
0.167762	0.162413	-66.011521	-45.222291	0.000600	0.000568	0.023774	-53.940062
0.167872	0.162518	-66.053750	-45.250685	0.000599	0.000568	0.023755	-53.974694
0.167975	0.162616	-65.886352	-45.275989	0.000599	0.000568	0.023737	-54.006516
0.168070	0.162707	-65.798062	-45.329914	0.000599	0.000569	0.023720	-54.036248
0.168159	0.162792	-65.713827	-45.469401	0.000599	0.000569	0.023704	-54.063970
0.168241	0.162871	-65.635941	-45.464476	0.000599	0.000569	0.023689	-54.089811
0.168318	0.162944	-65.615137	-45.545138	0.000599	0.000569	0.023676	-54.113900
0.168390	0.163013	-65.561188	-45.690277	0.000599	0.000569	0.023663	-54.136349
0.168456	0.163077	-65.525108	-45.630201	0.000599	0.000569	0.023651	-54.157268
0.168518	0.163136	-65.568948	-45.633229	0.000599	0.000569	0.023640	-54.176763
0.168575	0.163191	-65.532757	-45.633229	0.000599	0.000569	0.023629	-54.194927
0.168629	0.163242	-65.576765	-45.692949	0.000599	0.000569	0.023620	-54.211844
0.168679	0.163290	-65.605266	-45.712052	0.000599	0.000569	0.023611	-54.227569
0.168725	0.163335	-65.605266	-45.714100	0.000599	0.000569	0.023602	-54.242193
0.168768	0.163376	-65.643994	-45.605990	0.000599	0.000570	0.023595	-54.255794
0.168808	0.163415	-65.646691	-45.690277	0.000599	0.000570	0.023587	-54.268447
0.168846	0.163451	-65.631097	-45.736970	0.000599	0.000570	0.023581	-54.280217
0.168880	0.163484	-65.682606	-45.739083	0.000599	0.000570	0.023574	-54.291167
0.168913	0.163515	-65.667028	-45.734172	0.000599	0.000570	0.023569	-54.301352
0.168943	0.163544	-65.651474	-45.734172	0.000599	0.000570	0.023563	-54.310829
0.168971	0.163571	-65.664316	-45.743344	0.000599	0.000570	0.023558	-54.319647
0.168997	0.163596	-65.664316	-45.685652	0.000599	0.000570	0.023553	-54.327849
0.169021	0.163619	-65.692703	-45.787801	0.000599	0.000570	0.023549	-54.335482
0.169043	0.163641	-65.648782	-45.814577	0.000599	0.000570	0.023545	-54.342584
0.169064	0.163661	-65.705521	-45.760279	0.000599	0.000570	0.023541	-54.349191
0.169084	0.163680	-65.721103	-45.761722	0.000599	0.000570	0.023538	-54.355339
0.169102	0.163698	-65.674425	-45.823948	0.000599	0.000570	0.023534	-54.361061
0.169119	0.163714	-65.661610	-45.790049	0.000599	0.000570	0.023531	-54.366384
0.169134	0.163729	-65.689962	-45.827119	0.000599	0.000570	0.023529	-54.371338
0.169149	0.163743	-65.661610	-45.789298	0.000599	0.000570	0.023526	-54.375948
0.169162	0.163757	-65.705521	-45.790049	0.000599	0.000570	0.023524	-54.380237
0.169175	0.163769	-65.667028	-45.794582	0.000599	0.000570	0.023521	-54.384229
0.169187	0.163780	-65.695451	-45.823948	0.000599	0.000570	0.023519	-54.387944
0.169198	0.163791	-65.711052	-45.816124	0.000599	0.000570	0.023517	-54.391401
0.169208	0.163801	-65.682606	-45.816124	0.000599	0.000570	0.023515	-54.394618
0.169217	0.163810	-65.698205	-45.761722	0.000599	0.000570	0.023514	-54.397612
0.169226	0.163818	-65.711052	-45.790801	0.000599	0.000570	0.023512	-54.400399
0.169234	0.163826	-65.669748	-45.843725	0.000599	0.000570	0.023511	-54.402991
0.169242	0.163834	-65.685346	-45.787801	0.000599	0.000570	0.023509	-54.405404
0.169249	0.163841	-65.669748	-45.874677	0.000599	0.000570	0.023508	-54.407651
0.169256	0.163847	-65.739511	-45.820800	0.000599	0.000570	0.023507	-54.409741
0.169262	0.163853	-65.669748	-45.820800	0.000599	0.000570	0.023506	-54.411685
0.169267	0.163859	-65.739511	-45.876349	0.000599	0.000570	0.023505	-54.413497
0.169273	0.163864	-65.669748	-45.821585	0.000599	0.000570	0.023504	-54.415180
0.169278	0.163869	-65.643994	-45.849373	0.000599	0.000570	0.023503	-54.416748
0.169282	0.163873	-65.698205	-45.821585	0.000599	0.000570	0.023502	-54.418209
0.169287	0.163877	-65.685346	-45.876349	0.000599	0.000570	0.023501	-54.419568
0.169291	0.163881	-65.656877	-45.848562	0.000599	0.000570	0.023500	-54.420829
0.169294	0.163885	-65.669748	-45.876349	0.000599	0.000570	0.023500	-54.422000
0.169298	0.163888	-65.685346	-45.849373	0.000599	0.000570	0.023499	-54.423084
0.169301	0.163891	-65.643994	-45.875512	0.000599	0.000570	0.023499	-54.424098
0.169304	0.163894	-65.698205	-45.820800	0.000599	0.000570	0.023498	-54.425068
0.169307	0.163897	-65.726676	-45.847752	0.000599	0.000570	0.023497	-54.426079
0.169310	0.163901	-65.726676	-45.820017	0.000599	0.000570	0.023497	-54.427199
0.169314	0.163905	-65.685346	-45.873843	0.000599	0.000570	0.023496	-54.428486
0.169319	0.163909	-65.672474	-45.841327	0.000599	0.000570	0.023495	-54.429985
0.169324	0.163915	-65.643994	-45.868874	0.000599	0.000570	0.023494	-54.431739
0.169330	0.163921	-65.685346	-45.815350	0.000599	0.000570	0.023493	-54.433783
0.169337	0.163928	-65.685346	-45.871352	0.000599	0.000570	0.023492	-54.436156
0.169345	0.163937	-65.672474	-45.842924	0.000599	0.000570	0.023490	-54.438907
0.169355	0.163946	-65.700966	-45.842125	0.000599	0.000570	0.023488	-54.442099
0.169365	0.163958	-65.685346	-45.787055	0.000599	0.000570	0.023486	-54.445799
0.169378	0.163971	-65.659589	-45.816124	0.000599	0.000570	0.023484	-54.450094
0.169393	0.163987	-65.662307	-45.896447	0.000599	0.000570	0.023481	-54.455098
0.169410	0.164005	-65.675206	-45.843725	0.000599	0.000570	0.023478	-54.460974
0.169429	0.164026	-65.649395	-45.841327	0.000599	0.000570	0.023474	-54.467881
0.169452	0.164050	-65.636469	-45.873011	0.000599	0.000570	0.023470	-54.475832
0.169477	0.164077	-65.693607	-45.847752	0.000599	0.000571	0.023465	-54.484484
0.169502	0.164104	-65.636469	-45.925802	0.000599	0.000571	0.023460	-54.493136
0.169525	0.164128	-65.639165	-45.918816	0.000599	0.000571	0.023456	-54.501087
0.169545	0.164150	-65.696374	-45.838151	0.000599	0.000571	0.023452	-54.507994
0.169562	0.164168	-65.683444	-45.892217	0.000599	0.000571	0.023449	-54.513870
0.169576	0.164183	-65.699148	-45.919683	0.000599	0.000571	0.023446	-54.518873
0.169589	0.164196	-65.657546	-45.841327	0.000599	0.000571	0.023444	-54.523165
0.169600	0.164208	-65.641868	-45.926683	0.000599	0.000571	0.023442	-54.526866
0.169609	0.164218	-65.670501	-45.904162	0.000599	0.000571	0.023440	-54.530056
0.169617	0.164226	-65.673246	-45.927565	0.000599	0.000571	0.023439	-54.532808
0.169624	0.164233	-65.686204	-45.896447	0.000599	0.000571	0.023437	-54.535179
0.169630	0.164240	-65.686204	-45.921423	0.000599	0.000571	0.023436	-54.537223
0.169636	0.164245	-65.660276	-45.947175	0.000599	0.000571	0.023435	-54.538976
0.169640	0.164250	-65.673246	-45.919683	0.000599	0.000571	0.023434	-54.540477
0.169644	0.164254	-65.688970	-45.948071	0.000599	0.000571	0.023434	-54.541762
0.169647	0.164257	-65.660276	-45.921423	0.000599	0.000571	0.023433	-54.542883
0.169650	0.164260	-65.688970	-45.949867	0.000599	0.000571	0.023432	-54.543892
