radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.160604	0.155326	-55.148220	-44.102732	0.000606	0.000589	0.027489	-49.157140
0.161887	0.156461	-55.453500	-44.638093	0.000606	0.000590	0.027247	-49.627255
0.163169	0.157599	-55.683546	-45.165177	0.000606	0.000591	0.027005	-50.094332
0.164451	0.158737	-55.948275	-45.680587	0.000606	0.000592	0.026762	-50.558521
0.165457	0.159634	-56.171910	-46.078599	0.000606	0.000592	0.026570	-50.921952
0.166246	0.160341	-56.332916	-46.395680	0.000606	0.000592	0.026419	-51.206812
0.166865	0.160897	-56.531918	-46.616708	0.000606	0.000593	0.026300	-51.430207
0.167351	0.161335	-56.633389	-46.771470	0.000606	0.000593	0.026207	-51.605492
0.167732	0.161680	-56.736411	-46.871878	0.000606	0.000593	0.026133	-51.743114
0.168031	0.161952	-56.840465	-47.005647	0.000605	0.000593	0.026075	-51.851199
0.168265	0.162166	-56.912390	-47.081464	0.000605	0.000593	0.026030	-51.936127
0.168449	0.162334	-56.957865	-47.149476	0.000605	0.000593	0.025994	-52.002882
0.168594	0.162467	-56.975624	-47.199497	0.000605	0.000593	0.025966	-52.055367
0.168707	0.162571	-57.022898	-47.279326	0.000605	0.000593	0.025944	-52.096643
0.168796	0.162653	-57.045492	-47.322076	0.000605	0.000593	0.025926	-52.129104
0.168866	0.162718	-57.070093	-47.361583	0.000605	0.000593	0.025912	-52.154640
0.168920	0.162769	-57.076635	-47.373388	0.000605	0.000593	0.025902	-52.174726
0.168963	0.162809	-57.106833	-47.389721	0.000605	0.000593	0.025893	-52.190529
0.168997	0.162840	-57.139365	-47.409864	0.000605	0.000593	0.025887	-52.202964
0.169023	0.162865	-57.132741	-47.430861	0.000605	0.000593	0.025881	-52.212747
0.169044	0.162884	-57.156890	-47.440506	0.000605	0.000593	0.025877	-52.220447
0.169060	0.162900	-57.143637	-47.409016	0.000605	0.000593	0.025874	-52.226502
0.169073	0.162912	-57.149209	-47.409016	0.000605	0.000593	0.025872	-52.231270
0.169083	0.162921	-57.135913	-47.439648	0.000605	0.000593	0.025870	-52.235022
0.169091	0.162929	-57.146209	-47.429151	0.000605	0.000593	0.025868	-52.237974
0.169097	0.162935	-57.129262	-47.429151	0.000605	0.000593	0.025867	-52.240296
0.169102	0.162939	-57.139558	-47.459785	0.000605	0.000593	0.025866	-52.242125
0.169106	0.162943	-57.161183	-47.439648	0.000605	0.000593	0.025865	-52.243564
0.169109	0.162946	-57.164827	-47.449286	0.000605	0.000593	0.025864	-52.244696
0.169112	0.162949	-57.171458	-47.458920	0.000605	0.000593	0.025864	-52.245874
0.169115	0.162953	-57.164827	-47.459785	0.000605	0.000593	0.025863	-52.247265
0.169119	0.162957	-57.175106	-47.458920	0.000605	0.000593	0.025862	-52.248911
0.169124	0.162962	-57.164827	-47.469420	0.000605	0.000593	0.025861	-52.250859
0.169129	0.162968	-57.158194	-47.459785	0.000605	0.000593	0.025860	-52.253161
0.169135	0.162975	-57.175106	-47.448425	0.000605	0.000593	0.025859	-52.255887
0.169142	0.162983	-57.172122	-47.458920	0.000605	0.000593	0.025857	-52.259112
0.169150	0.162992	-57.175106	-47.478179	0.000605	0.000593	0.025855	-52.262928
0.169160	0.163004	-57.178755	-47.468552	0.000605	0.000593	0.025853	-52.267443
0.169171	0.163018	-57.165486	-47.488678	0.000605	0.000593	0.025850	-52.272787
0.169184	0.163034	-57.164471	-47.488678	0.000605	0.000593	0.025847	-52.279112
0.169199	0.163053	-57.157814	-47.508803	0.000605	0.000593	0.025844	-52.286599
0.169217	0.163076	-57.193375	-47.517539	0.000605	0.000593	0.025839	-52.295461
0.169238	0.163103	-57.186736	-47.528040	0.000605	0.000593	0.025834	-52.305951
0.169261	0.163134	-57.197035	-47.556868	0.000605	0.000593	0.025828	-52.318371
0.169289	0.163172	-57.149857	-47.567372	0.000605	0.000593	0.025821	-52.333074
0.169317	0.163210	-57.160158	-47.566471	0.000605	0.000593	0.025814	-52.347775
0.169341	0.163242	-57.175772	-47.576069	0.000605	0.000593	0.025808	-52.360189
0.169362	0.163268	-57.199326	-47.596167	0.000605	0.000593	0.025803	-52.370673
0.169379	0.163291	-57.184713	-47.591619	0.000605	0.000593	0.025799	-52.379528
0.169395	0.163310	-57.217640	-47.587481	0.000605	0.000593	0.025795	-52.387007
0.169408	0.163326	-57.227239	-47.607589	0.000605	0.000593	0.025792	-52.393326
0.169419	0.163340	-57.213973	-47.593436	0.000605	0.000593	0.025789	-52.398664
0.169428	0.163352	-57.213973	-47.603018	0.000605	0.000593	0.025787	-52.403174
0.169437	0.163361	-57.211003	-47.593436	0.000605	0.000593	0.025785	-52.406985
0.169444	0.163370	-57.221310	-47.583851	0.000605	0.000593	0.025784	-52.410206
0.169450	0.163377	-57.227947	-47.614430	0.000605	0.000593	0.025782	-52.412929
0.169455	0.163382	-57.228655	-47.603931	0.000605	0.000593	0.025781	-52.415229
0.169460	0.163387	-57.227947	-47.603931	0.000605	0.000593	0.025780	-52.417174
0.169464	0.163392	-57.210308	-47.604845	0.000605	0.000593	0.025779	-52.418818
0.169467	0.163395	-57.216770	-47.595257	0.000605	0.000593	0.025779	-52.420207
0.169470	0.163398	-57.230076	-47.615347	0.000605	0.000593	0.025778	-52.421384
